,T_CD4,T_CD8,T_reg,mDC,mono-mac,myeloid,pDC,plasma,tumour_1,tumour_2
22,0.11345445,0.10454889,0.10660477,0.09716285,0.101905525,0.12064809,0.083138496,0.09338012,0.09302784,0.08612901
23,0.11352093,0.10450184,0.10663515,0.09717635,0.10197277,0.120622925,0.083099574,0.093453944,0.09299307,0.08602348
24,0.11365979,0.10438238,0.10652185,0.09723801,0.1020436,0.12063972,0.08313348,0.09341498,0.0930391,0.08592706
25,0.113672286,0.104504146,0.10660771,0.09717697,0.10174447,0.12082108,0.08304783,0.09345974,0.09301729,0.08594847
26,0.113651976,0.10437468,0.1065012,0.09732929,0.10203139,0.120561,0.083161846,0.093499966,0.092987694,0.08590096
27,0.1135475,0.1044521,0.106498785,0.09733363,0.10201792,0.12052051,0.08332398,0.09345341,0.09294951,0.085902706
28,0.11363886,0.1043792,0.10650019,0.097224034,0.10203983,0.12058886,0.08320364,0.09338878,0.09310098,0.085935675
29,0.11358194,0.104412705,0.1065376,0.09729208,0.10215865,0.120483026,0.083317645,0.093635455,0.09286139,0.085719444
30,0.11355207,0.10440196,0.106515355,0.09737305,0.101638585,0.12071119,0.083083816,0.09334209,0.09313565,0.08624619
31,0.11361663,0.10443494,0.10655682,0.09724918,0.10195274,0.120645635,0.08307215,0.0934572,0.092992015,0.0860227
32,0.11361584,0.10440563,0.106517695,0.097324304,0.10198696,0.12062879,0.083119035,0.09347715,0.09296554,0.08595898
33,0.11370136,0.10437741,0.10637259,0.097568974,0.101789996,0.12082726,0.08309165,0.093494825,0.092816256,0.08595967
34,0.113502756,0.10454001,0.10669759,0.09728905,0.10196452,0.12048991,0.083104506,0.09344454,0.09296324,0.08600389
35,0.11373746,0.104506165,0.10663149,0.09719636,0.10195007,0.12049829,0.08297556,0.09339596,0.09305548,0.08605309
