source_run_group,run_id,dataset_id,outer_split_seed,inner_mixture_seed,condition,method_run_id,aggregation,cell_type,n_types_in_aggregate,true_presence_rule,predicted_presence_threshold,n_pairs,truth_positives,truth_negatives,predicted_positives,tp,fp,fn,tn,precision,precision_defined,precision_undefined_reason,recall,recall_defined,recall_undefined_reason,f1,f1_defined,f1_undefined_reason,auprc,auprc_defined,auprc_undefined_reason,has_both_truth_classes,precision_n_types_expected,precision_n_types_defined,recall_n_types_expected,recall_n_types_defined,f1_n_types_expected,f1_n_types_defined,auprc_n_types_expected,auprc_n_types_defined
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101,4409,101,observed_abundance,shapemix_count_only,pooled_micro,,5,truth_proportion > 0,0.01,5120.0,757.0,4363.0,2684.0,743.0,1941.0,14.0,2422.0,0.2768256333830104,True,,0.9815059445178336,True,,0.43185120604475447,True,,0.7324950382965866,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101,4409,101,observed_abundance,shapemix_count_only,macro_evaluable_types,,5,truth_proportion > 0,0.01,,,,,,,,,0.27889862606254767,True,,0.9819763500790841,True,,0.434325842204008,True,,0.7255234974688551,True,,True,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101,4409,101,observed_abundance,shapemix_length,per_type,cDC,1,truth_proportion > 0,0.01,1024.0,178.0,846.0,660.0,178.0,482.0,0.0,364.0,0.2696969696969697,True,,1.0,True,,0.42482100238663484,True,,0.8511094818936062,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101,4409,101,observed_abundance,shapemix_length,per_type,Treg,1,truth_proportion > 0,0.01,1024.0,187.0,837.0,713.0,184.0,529.0,3.0,308.0,0.25806451612903225,True,,0.983957219251337,True,,0.4088888888888888,True,,0.5994260027827911,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101,4409,101,observed_abundance,shapemix_length,per_type,gdT,1,truth_proportion > 0,0.01,1024.0,142.0,882.0,511.0,128.0,383.0,14.0,499.0,0.25048923679060664,True,,0.9014084507042254,True,,0.3920367534456355,True,,0.39656273688794447,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101,4409,101,observed_abundance,shapemix_length,per_type,MAIT,1,truth_proportion > 0,0.01,1024.0,140.0,884.0,508.0,138.0,370.0,2.0,514.0,0.27165354330708663,True,,0.9857142857142858,True,,0.425925925925926,True,,0.7522293512888617,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101,4409,101,observed_abundance,shapemix_length,per_type,Naive B,1,truth_proportion > 0,0.01,1024.0,110.0,914.0,411.0,109.0,302.0,1.0,612.0,0.26520681265206814,True,,0.990909090909091,True,,0.418426103646833,True,,0.6912609875920256,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101,4409,101,observed_abundance,shapemix_length,pooled_micro,,5,truth_proportion > 0,0.01,5120.0,757.0,4363.0,2803.0,737.0,2066.0,20.0,2297.0,0.2629325722440243,True,,0.9735799207397622,True,,0.4140449438202247,True,,0.6721090962004177,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101,4409,101,observed_abundance,shapemix_length,macro_evaluable_types,,5,truth_proportion > 0,0.01,,,,,,,,,0.26302221571515266,True,,0.9723978093157879,True,,0.41401973485878363,True,,0.6581177120890459,True,,True,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211,4409,211,observed_abundance,shapemix_count_only,per_type,cDC,1,truth_proportion > 0,0.01,1024.0,200.0,824.0,655.0,197.0,458.0,3.0,366.0,0.300763358778626,True,,0.985,True,,0.46081871345029246,True,,0.8842058001517643,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211,4409,211,observed_abundance,shapemix_count_only,per_type,Treg,1,truth_proportion > 0,0.01,1024.0,152.0,872.0,657.0,144.0,513.0,8.0,359.0,0.2191780821917808,True,,0.9473684210526315,True,,0.35599505562422745,True,,0.6334926040659589,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211,4409,211,observed_abundance,shapemix_count_only,per_type,gdT,1,truth_proportion > 0,0.01,1024.0,158.0,866.0,495.0,146.0,349.0,12.0,517.0,0.29494949494949496,True,,0.9240506329113924,True,,0.447166921898928,True,,0.5175194639417985,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211,4409,211,observed_abundance,shapemix_count_only,per_type,MAIT,1,truth_proportion > 0,0.01,1024.0,133.0,891.0,478.0,131.0,347.0,2.0,544.0,0.27405857740585776,True,,0.9849624060150376,True,,0.4288052373158756,True,,0.7577512252807924,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211,4409,211,observed_abundance,shapemix_count_only,per_type,Naive B,1,truth_proportion > 0,0.01,1024.0,138.0,886.0,397.0,138.0,259.0,0.0,627.0,0.34760705289672544,True,,1.0,True,,0.5158878504672897,True,,0.8922468921202534,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211,4409,211,observed_abundance,shapemix_count_only,pooled_micro,,5,truth_proportion > 0,0.01,5120.0,781.0,4339.0,2682.0,756.0,1926.0,25.0,2413.0,0.28187919463087246,True,,0.967989756722151,True,,0.4366156511695062,True,,0.7473090484923758,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211,4409,211,observed_abundance,shapemix_count_only,macro_evaluable_types,,5,truth_proportion > 0,0.01,,,,,,,,,0.287311313244497,True,,0.9682762919958122,True,,0.4417347557513226,True,,0.7370431971121134,True,,True,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211,4409,211,observed_abundance,shapemix_length,per_type,cDC,1,truth_proportion > 0,0.01,1024.0,200.0,824.0,666.0,197.0,469.0,3.0,355.0,0.2957957957957958,True,,0.985,True,,0.45496535796766746,True,,0.8895788462141474,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211,4409,211,observed_abundance,shapemix_length,per_type,Treg,1,truth_proportion > 0,0.01,1024.0,152.0,872.0,666.0,140.0,526.0,12.0,346.0,0.21021021021021022,True,,0.9210526315789473,True,,0.3422982885085575,True,,0.5426099310991431,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211,4409,211,observed_abundance,shapemix_length,per_type,gdT,1,truth_proportion > 0,0.01,1024.0,158.0,866.0,523.0,149.0,374.0,9.0,492.0,0.28489483747609945,True,,0.9430379746835443,True,,0.4375917767988253,True,,0.44545149189257083,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211,4409,211,observed_abundance,shapemix_length,per_type,MAIT,1,truth_proportion > 0,0.01,1024.0,133.0,891.0,528.0,132.0,396.0,1.0,495.0,0.25,True,,0.9924812030075187,True,,0.39939485627836613,True,,0.6926020471347356,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211,4409,211,observed_abundance,shapemix_length,per_type,Naive B,1,truth_proportion > 0,0.01,1024.0,138.0,886.0,433.0,137.0,296.0,1.0,590.0,0.3163972286374134,True,,0.9927536231884058,True,,0.47985989492119085,True,,0.8310480399300583,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211,4409,211,observed_abundance,shapemix_length,pooled_micro,,5,truth_proportion > 0,0.01,5120.0,781.0,4339.0,2816.0,755.0,2061.0,26.0,2278.0,0.26811079545454547,True,,0.9667093469910372,True,,0.41979427300528216,True,,0.6990830736194126,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211,4409,211,observed_abundance,shapemix_length,macro_evaluable_types,,5,truth_proportion > 0,0.01,,,,,,,,,0.27145961442390376,True,,0.9668650864916831,True,,0.4228220348949214,True,,0.6802580712541311,True,,True,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101,5501,101,observed_abundance,shapemix_count_only,per_type,cDC,1,truth_proportion > 0,0.01,1024.0,182.0,842.0,668.0,181.0,487.0,1.0,355.0,0.27095808383233533,True,,0.9945054945054945,True,,0.4258823529411765,True,,0.8873084110971632,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101,5501,101,observed_abundance,shapemix_count_only,per_type,Treg,1,truth_proportion > 0,0.01,1024.0,151.0,873.0,667.0,145.0,522.0,6.0,351.0,0.21739130434782608,True,,0.9602649006622517,True,,0.35452322738386305,True,,0.6177985503540474,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101,5501,101,observed_abundance,shapemix_count_only,per_type,gdT,1,truth_proportion > 0,0.01,1024.0,153.0,871.0,514.0,136.0,378.0,17.0,493.0,0.26459143968871596,True,,0.8888888888888888,True,,0.4077961019490255,True,,0.38800715474945746,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101,5501,101,observed_abundance,shapemix_count_only,per_type,MAIT,1,truth_proportion > 0,0.01,1024.0,128.0,896.0,462.0,126.0,336.0,2.0,560.0,0.2727272727272727,True,,0.984375,True,,0.4271186440677966,True,,0.7678115898274255,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101,5501,101,observed_abundance,shapemix_count_only,per_type,Naive B,1,truth_proportion > 0,0.01,1024.0,134.0,890.0,411.0,130.0,281.0,4.0,609.0,0.31630170316301703,True,,0.9701492537313433,True,,0.4770642201834862,True,,0.7559835677387636,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101,5501,101,observed_abundance,shapemix_count_only,pooled_micro,,5,truth_proportion > 0,0.01,5120.0,748.0,4372.0,2722.0,718.0,2004.0,30.0,2368.0,0.2637766348273328,True,,0.9598930481283422,True,,0.4138328530259366,True,,0.6907780133808991,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101,5501,101,observed_abundance,shapemix_count_only,macro_evaluable_types,,5,truth_proportion > 0,0.01,,,,,,,,,0.2683939607518334,True,,0.9596367075575957,True,,0.41847690930506953,True,,0.6833818547533714,True,,True,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101,5501,101,observed_abundance,shapemix_length,per_type,cDC,1,truth_proportion > 0,0.01,1024.0,182.0,842.0,654.0,182.0,472.0,0.0,370.0,0.2782874617737003,True,,1.0,True,,0.43540669856459324,True,,0.8758884016382826,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101,5501,101,observed_abundance,shapemix_length,per_type,Treg,1,truth_proportion > 0,0.01,1024.0,151.0,873.0,678.0,145.0,533.0,6.0,340.0,0.21386430678466076,True,,0.9602649006622517,True,,0.3498190591073582,True,,0.5797579450555085,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101,5501,101,observed_abundance,shapemix_length,per_type,gdT,1,truth_proportion > 0,0.01,1024.0,153.0,871.0,548.0,144.0,404.0,9.0,467.0,0.26277372262773724,True,,0.9411764705882353,True,,0.41084165477888734,True,,0.3530995867298928,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101,5501,101,observed_abundance,shapemix_length,per_type,MAIT,1,truth_proportion > 0,0.01,1024.0,128.0,896.0,461.0,127.0,334.0,1.0,562.0,0.2754880694143167,True,,0.9921875,True,,0.4312393887945671,True,,0.693697447556234,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101,5501,101,observed_abundance,shapemix_length,per_type,Naive B,1,truth_proportion > 0,0.01,1024.0,134.0,890.0,435.0,129.0,306.0,5.0,584.0,0.296551724137931,True,,0.9626865671641791,True,,0.453427065026362,True,,0.6228175644610568,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101,5501,101,observed_abundance,shapemix_length,pooled_micro,,5,truth_proportion > 0,0.01,5120.0,748.0,4372.0,2776.0,727.0,2049.0,21.0,2323.0,0.2618876080691643,True,,0.9719251336898396,True,,0.4125993189557321,True,,0.6420732510537516,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101,5501,101,observed_abundance,shapemix_length,macro_evaluable_types,,5,truth_proportion > 0,0.01,,,,,,,,,0.2653930569476692,True,,0.9712630876829331,True,,0.4161467732543536,True,,0.6250521890881949,True,,True,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211,5501,211,observed_abundance,shapemix_count_only,per_type,cDC,1,truth_proportion > 0,0.01,1024.0,178.0,846.0,659.0,178.0,481.0,0.0,365.0,0.2701062215477997,True,,1.0,True,,0.4253285543608124,True,,0.9026676578723789,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211,5501,211,observed_abundance,shapemix_count_only,per_type,Treg,1,truth_proportion > 0,0.01,1024.0,172.0,852.0,699.0,168.0,531.0,4.0,321.0,0.24034334763948498,True,,0.9767441860465116,True,,0.3857634902411022,True,,0.6285858974878762,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211,5501,211,observed_abundance,shapemix_count_only,per_type,gdT,1,truth_proportion > 0,0.01,1024.0,149.0,875.0,509.0,139.0,370.0,10.0,505.0,0.2730844793713163,True,,0.9328859060402684,True,,0.42249240121580545,True,,0.46928590990917457,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211,5501,211,observed_abundance,shapemix_count_only,per_type,MAIT,1,truth_proportion > 0,0.01,1024.0,140.0,884.0,464.0,138.0,326.0,2.0,558.0,0.2974137931034483,True,,0.9857142857142858,True,,0.4569536423841059,True,,0.8343698903132436,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211,5501,211,observed_abundance,shapemix_count_only,per_type,Naive B,1,truth_proportion > 0,0.01,1024.0,131.0,893.0,429.0,128.0,301.0,3.0,592.0,0.29836829836829837,True,,0.9770992366412213,True,,0.45714285714285713,True,,0.7664295400402528,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211,5501,211,observed_abundance,shapemix_count_only,pooled_micro,,5,truth_proportion > 0,0.01,5120.0,770.0,4350.0,2760.0,751.0,2009.0,19.0,2341.0,0.27210144927536234,True,,0.9753246753246754,True,,0.42549575070821527,True,,0.7314751493657844,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211,5501,211,observed_abundance,shapemix_count_only,macro_evaluable_types,,5,truth_proportion > 0,0.01,,,,,,,,,0.2758632280060695,True,,0.9744887228884573,True,,0.42953618906893665,True,,0.7202677791245853,True,,True,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211,5501,211,observed_abundance,shapemix_length,per_type,cDC,1,truth_proportion > 0,0.01,1024.0,178.0,846.0,646.0,178.0,468.0,0.0,378.0,0.2755417956656347,True,,1.0,True,,0.43203883495145634,True,,0.8790923711057822,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211,5501,211,observed_abundance,shapemix_length,per_type,Treg,1,truth_proportion > 0,0.01,1024.0,172.0,852.0,721.0,166.0,555.0,6.0,297.0,0.2302357836338419,True,,0.9651162790697675,True,,0.3717805151175812,True,,0.5707105248276261,True,,True,,,,,,,,
